FIPS_Code,State,Area_Name,Attribute,Value
1063,AL,"Greene County, AL",Civilian_labor_force_2007,3293
1063,AL,"Greene County, AL",Employed_2007,3080
1063,AL,"Greene County, AL",Unemployed_2007,213
1063,AL,"Greene County, AL",Unemployment_rate_2007,6.5
1063,AL,"Greene County, AL",Civilian_labor_force_2008,3284
1063,AL,"Greene County, AL",Employed_2008,2995
1063,AL,"Greene County, AL",Unemployed_2008,289
1063,AL,"Greene County, AL",Unemployment_rate_2008,8.8
1063,AL,"Greene County, AL",Civilian_labor_force_2009,3110
1063,AL,"Greene County, AL",Employed_2009,2672
1063,AL,"Greene County, AL",Unemployed_2009,438
1063,AL,"Greene County, AL",Unemployment_rate_2009,14.1
1063,AL,"Greene County, AL",Civilian_labor_force_2010,3302
1063,AL,"Greene County, AL",Employed_2010,2741
1063,AL,"Greene County, AL",Unemployed_2010,561
1063,AL,"Greene County, AL",Unemployment_rate_2010,17
1063,AL,"Greene County, AL",Civilian_labor_force_2011,3220
1063,AL,"Greene County, AL",Employed_2011,2669
1063,AL,"Greene County, AL",Unemployed_2011,551
1063,AL,"Greene County, AL",Unemployment_rate_2011,17.1
1063,AL,"Greene County, AL",Civilian_labor_force_2012,3132
1063,AL,"Greene County, AL",Employed_2012,2698
1063,AL,"Greene County, AL",Unemployed_2012,434
1063,AL,"Greene County, AL",Unemployment_rate_2012,13.9
1063,AL,"Greene County, AL",Civilian_labor_force_2013,2996
1063,AL,"Greene County, AL",Employed_2013,2608
1063,AL,"Greene County, AL",Unemployed_2013,388
1063,AL,"Greene County, AL",Unemployment_rate_2013,13
1063,AL,"Greene County, AL",Civilian_labor_force_2014,2990
1063,AL,"Greene County, AL",Employed_2014,2619
1063,AL,"Greene County, AL",Unemployed_2014,371
1063,AL,"Greene County, AL",Unemployment_rate_2014,12.4
1063,AL,"Greene County, AL",Civilian_labor_force_2015,2872
1063,AL,"Greene County, AL",Employed_2015,2552
1063,AL,"Greene County, AL",Unemployed_2015,320
1063,AL,"Greene County, AL",Unemployment_rate_2015,11.1
1063,AL,"Greene County, AL",Civilian_labor_force_2016,2848
1063,AL,"Greene County, AL",Employed_2016,2564
1063,AL,"Greene County, AL",Unemployed_2016,284
1063,AL,"Greene County, AL",Unemployment_rate_2016,10
1063,AL,"Greene County, AL",Civilian_labor_force_2017,2885
1063,AL,"Greene County, AL",Employed_2017,2662
1063,AL,"Greene County, AL",Unemployed_2017,223
1063,AL,"Greene County, AL",Unemployment_rate_2017,7.7
1063,AL,"Greene County, AL",Civilian_labor_force_2018,2891
1063,AL,"Greene County, AL",Employed_2018,2699
1063,AL,"Greene County, AL",Unemployed_2018,192
1063,AL,"Greene County, AL",Unemployment_rate_2018,6.6
1063,AL,"Greene County, AL",Civilian_labor_force_2019,2937
1063,AL,"Greene County, AL",Employed_2019,2764
1063,AL,"Greene County, AL",Unemployed_2019,173
1063,AL,"Greene County, AL",Unemployment_rate_2019,5.9
1063,AL,"Greene County, AL",Civilian_labor_force_2020,3084
1063,AL,"Greene County, AL",Employed_2020,2725
1063,AL,"Greene County, AL",Unemployed_2020,359
1063,AL,"Greene County, AL",Unemployment_rate_2020,11.6
1063,AL,"Greene County, AL",Civilian_labor_force_2021,2888
1063,AL,"Greene County, AL",Employed_2021,2700
1063,AL,"Greene County, AL",Unemployed_2021,188
1063,AL,"Greene County, AL",Unemployment_rate_2021,6.5
1063,AL,"Greene County, AL",Civilian_labor_force_2022,2757
1063,AL,"Greene County, AL",Employed_2022,2641
1063,AL,"Greene County, AL",Unemployed_2022,116
1063,AL,"Greene County, AL",Unemployment_rate_2022,4.2
1063,AL,"Greene County, AL",Civilian_labor_force_2023,2851
1063,AL,"Greene County, AL",Employed_2023,2715
1063,AL,"Greene County, AL",Unemployed_2023,136
1063,AL,"Greene County, AL",Unemployment_rate_2023,4.8
1063,AL,"Greene County, AL",Median_Household_Income_2022,35449
1063,AL,"Greene County, AL",Med_HH_Income_Percent_of_State_Total_2022,59.4
1065,AL,"Hale County, AL",Rural_Urban_Continuum_Code_2023,2
1065,AL,"Hale County, AL",Urban_Influence_Code_2013,2
1065,AL,"Hale County, AL",Metro_2023,1
1065,AL,"Hale County, AL",Civilian_labor_force_2000,7023
1065,AL,"Hale County, AL",Employed_2000,6596
1065,AL,"Hale County, AL",Unemployed_2000,427
1065,AL,"Hale County, AL",Unemployment_rate_2000,6.1
1065,AL,"Hale County, AL",Civilian_labor_force_2001,7063
1065,AL,"Hale County, AL",Employed_2001,6547
1065,AL,"Hale County, AL",Unemployed_2001,516
1065,AL,"Hale County, AL",Unemployment_rate_2001,7.3
1065,AL,"Hale County, AL",Civilian_labor_force_2002,7077
1065,AL,"Hale County, AL",Employed_2002,6481
1065,AL,"Hale County, AL",Unemployed_2002,596
1065,AL,"Hale County, AL",Unemployment_rate_2002,8.4
1065,AL,"Hale County, AL",Civilian_labor_force_2003,7114
1065,AL,"Hale County, AL",Employed_2003,6513
1065,AL,"Hale County, AL",Unemployed_2003,601
1065,AL,"Hale County, AL",Unemployment_rate_2003,8.4
1065,AL,"Hale County, AL",Civilian_labor_force_2004,7052
1065,AL,"Hale County, AL",Employed_2004,6528
1065,AL,"Hale County, AL",Unemployed_2004,524
1065,AL,"Hale County, AL",Unemployment_rate_2004,7.4
1065,AL,"Hale County, AL",Civilian_labor_force_2005,7033
1065,AL,"Hale County, AL",Employed_2005,6654
1065,AL,"Hale County, AL",Unemployed_2005,379
1065,AL,"Hale County, AL",Unemployment_rate_2005,5.4
1065,AL,"Hale County, AL",Civilian_labor_force_2006,7176
1065,AL,"Hale County, AL",Employed_2006,6802
1065,AL,"Hale County, AL",Unemployed_2006,374
1065,AL,"Hale County, AL",Unemployment_rate_2006,5.2
1065,AL,"Hale County, AL",Civilian_labor_force_2007,6994
1065,AL,"Hale County, AL",Employed_2007,6611
1065,AL,"Hale County, AL",Unemployed_2007,383
1065,AL,"Hale County, AL",Unemployment_rate_2007,5.5
1065,AL,"Hale County, AL",Civilian_labor_force_2008,6997
1065,AL,"Hale County, AL",Employed_2008,6461
1065,AL,"Hale County, AL",Unemployed_2008,536
1065,AL,"Hale County, AL",Unemployment_rate_2008,7.7
1065,AL,"Hale County, AL",Civilian_labor_force_2009,6828
1065,AL,"Hale County, AL",Employed_2009,5933
1065,AL,"Hale County, AL",Unemployed_2009,895
1065,AL,"Hale County, AL",Unemployment_rate_2009,13.1
1065,AL,"Hale County, AL",Civilian_labor_force_2010,6439
1065,AL,"Hale County, AL",Employed_2010,5485
1065,AL,"Hale County, AL",Unemployed_2010,954
1065,AL,"Hale County, AL",Unemployment_rate_2010,14.8
1065,AL,"Hale County, AL",Civilian_labor_force_2011,6288
1065,AL,"Hale County, AL",Employed_2011,5428
1065,AL,"Hale County, AL",Unemployed_2011,860
1065,AL,"Hale County, AL",Unemployment_rate_2011,13.7
1065,AL,"Hale County, AL",Civilian_labor_force_2012,6223
1065,AL,"Hale County, AL",Employed_2012,5492
1065,AL,"Hale County, AL",Unemployed_2012,731
1065,AL,"Hale County, AL",Unemployment_rate_2012,11.7
1065,AL,"Hale County, AL",Civilian_labor_force_2013,6206
1065,AL,"Hale County, AL",Employed_2013,5475
1065,AL,"Hale County, AL",Unemployed_2013,731
1065,AL,"Hale County, AL",Unemployment_rate_2013,11.8
1065,AL,"Hale County, AL",Civilian_labor_force_2014,6041
1065,AL,"Hale County, AL",Employed_2014,5448
1065,AL,"Hale County, AL",Unemployed_2014,593
1065,AL,"Hale County, AL",Unemployment_rate_2014,9.8
1065,AL,"Hale County, AL",Civilian_labor_force_2015,6034
1065,AL,"Hale County, AL",Employed_2015,5562
1065,AL,"Hale County, AL",Unemployed_2015,472
1065,AL,"Hale County, AL",Unemployment_rate_2015,7.8
1065,AL,"Hale County, AL",Civilian_labor_force_2016,5933
1065,AL,"Hale County, AL",Employed_2016,5478
1065,AL,"Hale County, AL",Unemployed_2016,455
1065,AL,"Hale County, AL",Unemployment_rate_2016,7.7
1065,AL,"Hale County, AL",Civilian_labor_force_2017,6016
1065,AL,"Hale County, AL",Employed_2017,5650
1065,AL,"Hale County, AL",Unemployed_2017,366
1065,AL,"Hale County, AL",Unemployment_rate_2017,6.1
1065,AL,"Hale County, AL",Civilian_labor_force_2018,6043
1065,AL,"Hale County, AL",Employed_2018,5737
1065,AL,"Hale County, AL",Unemployed_2018,306
1065,AL,"Hale County, AL",Unemployment_rate_2018,5.1
1065,AL,"Hale County, AL",Civilian_labor_force_2019,6172
1065,AL,"Hale County, AL",Employed_2019,5914
1065,AL,"Hale County, AL",Unemployed_2019,258
1065,AL,"Hale County, AL",Unemployment_rate_2019,4.2
1065,AL,"Hale County, AL",Civilian_labor_force_2020,6147
1065,AL,"Hale County, AL",Employed_2020,5522
1065,AL,"Hale County, AL",Unemployed_2020,625
1065,AL,"Hale County, AL",Unemployment_rate_2020,10.2
1065,AL,"Hale County, AL",Civilian_labor_force_2021,5888
1065,AL,"Hale County, AL",Employed_2021,5566
1065,AL,"Hale County, AL",Unemployed_2021,322
1065,AL,"Hale County, AL",Unemployment_rate_2021,5.5
1065,AL,"Hale County, AL",Civilian_labor_force_2022,5940
1065,AL,"Hale County, AL",Employed_2022,5714
1065,AL,"Hale County, AL",Unemployed_2022,226
1065,AL,"Hale County, AL",Unemployment_rate_2022,3.8
1065,AL,"Hale County, AL",Civilian_labor_force_2023,5978
1065,AL,"Hale County, AL",Employed_2023,5779
1065,AL,"Hale County, AL",Unemployed_2023,199
1065,AL,"Hale County, AL",Unemployment_rate_2023,3.3
1065,AL,"Hale County, AL",Median_Household_Income_2022,44702
1065,AL,"Hale County, AL",Med_HH_Income_Percent_of_State_Total_2022,74.9
1085,AL,"Lowndes County, AL",Rural_Urban_Continuum_Code_2023,2
1085,AL,"Lowndes County, AL",Urban_Influence_Code_2013,2
1085,AL,"Lowndes County, AL",Metro_2023,1
1085,AL,"Lowndes County, AL",Civilian_labor_force_2000,5087
1085,AL,"Lowndes County, AL",Employed_2000,4732
1085,AL,"Lowndes County, AL",Unemployed_2000,355
1085,AL,"Lowndes County, AL",Unemployment_rate_2000,7
1085,AL,"Lowndes County, AL",Civilian_labor_force_2001,5043
1085,AL,"Lowndes County, AL",Employed_2001,4675
1085,AL,"Lowndes County, AL",Unemployed_2001,368
1085,AL,"Lowndes County, AL",Unemployment_rate_2001,7.3
1085,AL,"Lowndes County, AL",Civilian_labor_force_2002,5048
1085,AL,"Lowndes County, AL",Employed_2002,4597
1085,AL,"Lowndes County, AL",Unemployed_2002,451
1085,AL,"Lowndes County, AL",Unemployment_rate_2002,8.9
1085,AL,"Lowndes County, AL",Civilian_labor_force_2003,5040
1085,AL,"Lowndes County, AL",Employed_2003,4577
1085,AL,"Lowndes County, AL",Unemployed_2003,463
1085,AL,"Lowndes County, AL",Unemployment_rate_2003,9.2
1085,AL,"Lowndes County, AL",Civilian_labor_force_2004,4965
1085,AL,"Lowndes County, AL",Employed_2004,4511
1085,AL,"Lowndes County, AL",Unemployed_2004,454
1085,AL,"Lowndes County, AL",Unemployment_rate_2004,9.1
1085,AL,"Lowndes County, AL",Civilian_labor_force_2005,4937
1085,AL,"Lowndes County, AL",Employed_2005,4544
1085,AL,"Lowndes County, AL",Unemployed_2005,393
1085,AL,"Lowndes County, AL",Unemployment_rate_2005,8
1085,AL,"Lowndes County, AL",Civilian_labor_force_2006,4817
1085,AL,"Lowndes County, AL",Employed_2006,4454
1085,AL,"Lowndes County, AL",Unemployed_2006,363
1085,AL,"Lowndes County, AL",Unemployment_rate_2006,7.5
1085,AL,"Lowndes County, AL",Civilian_labor_force_2007,4772
1085,AL,"Lowndes County, AL",Employed_2007,4406
1085,AL,"Lowndes County, AL",Unemployed_2007,366
1085,AL,"Lowndes County, AL",Unemployment_rate_2007,7.7
1085,AL,"Lowndes County, AL",Civilian_labor_force_2008,4861
1085,AL,"Lowndes County, AL",Employed_2008,4313
1085,AL,"Lowndes County, AL",Unemployed_2008,548
1085,AL,"Lowndes County, AL",Unemployment_rate_2008,11.3
1085,AL,"Lowndes County, AL",Civilian_labor_force_2009,4867
1085,AL,"Lowndes County, AL",Employed_2009,3999
1085,AL,"Lowndes County, AL",Unemployed_2009,868
1085,AL,"Lowndes County, AL",Unemployment_rate_2009,17.8
1085,AL,"Lowndes County, AL",Civilian_labor_force_2010,4342
1085,AL,"Lowndes County, AL",Employed_2010,3555
1085,AL,"Lowndes County, AL",Unemployed_2010,787
1085,AL,"Lowndes County, AL",Unemployment_rate_2010,18.1
1085,AL,"Lowndes County, AL",Civilian_labor_force_2011,4233
1085,AL,"Lowndes County, AL",Employed_2011,3491
1085,AL,"Lowndes County, AL",Unemployed_2011,742
1085,AL,"Lowndes County, AL",Unemployment_rate_2011,17.5
1085,AL,"Lowndes County, AL",Civilian_labor_force_2012,4093
1085,AL,"Lowndes County, AL",Employed_2012,3448
1085,AL,"Lowndes County, AL",Unemployed_2012,645
1085,AL,"Lowndes County, AL",Unemployment_rate_2012,15.8
1085,AL,"Lowndes County, AL",Civilian_labor_force_2013,4010
1085,AL,"Lowndes County, AL",Employed_2013,3436
1085,AL,"Lowndes County, AL",Unemployed_2013,574
1085,AL,"Lowndes County, AL",Unemployment_rate_2013,14.3
1085,AL,"Lowndes County, AL",Civilian_labor_force_2014,3879
1085,AL,"Lowndes County, AL",Employed_2014,3384
1085,AL,"Lowndes County, AL",Unemployed_2014,495
1085,AL,"Lowndes County, AL",Unemployment_rate_2014,12.8
1085,AL,"Lowndes County, AL",Civilian_labor_force_2015,3819
1085,AL,"Lowndes County, AL",Employed_2015,3376
1085,AL,"Lowndes County, AL",Unemployed_2015,443
1085,AL,"Lowndes County, AL",Unemployment_rate_2015,11.6
1085,AL,"Lowndes County, AL",Civilian_labor_force_2016,3770
1085,AL,"Lowndes County, AL",Employed_2016,3371
1085,AL,"Lowndes County, AL",Unemployed_2016,399
1085,AL,"Lowndes County, AL",Unemployment_rate_2016,10.6
1085,AL,"Lowndes County, AL",Civilian_labor_force_2017,3704
1085,AL,"Lowndes County, AL",Employed_2017,3393
1085,AL,"Lowndes County, AL",Unemployed_2017,311
1085,AL,"Lowndes County, AL",Unemployment_rate_2017,8.4
1085,AL,"Lowndes County, AL",Civilian_labor_force_2018,3654
1085,AL,"Lowndes County, AL",Employed_2018,3388
1085,AL,"Lowndes County, AL",Unemployed_2018,266
1085,AL,"Lowndes County, AL",Unemployment_rate_2018,7.3
1085,AL,"Lowndes County, AL",Civilian_labor_force_2019,3558
1085,AL,"Lowndes County, AL",Employed_2019,3341
1085,AL,"Lowndes County, AL",Unemployed_2019,217
1085,AL,"Lowndes County, AL",Unemployment_rate_2019,6.1
1085,AL,"Lowndes County, AL",Civilian_labor_force_2020,3710
1085,AL,"Lowndes County, AL",Employed_2020,3178
1085,AL,"Lowndes County, AL",Unemployed_2020,532
1085,AL,"Lowndes County, AL",Unemployment_rate_2020,14.3
1085,AL,"Lowndes County, AL",Civilian_labor_force_2021,3570
1085,AL,"Lowndes County, AL",Employed_2021,3261
1085,AL,"Lowndes County, AL",Unemployed_2021,309
1085,AL,"Lowndes County, AL",Unemployment_rate_2021,8.7
1085,AL,"Lowndes County, AL",Civilian_labor_force_2022,3486
1085,AL,"Lowndes County, AL",Employed_2022,3309
1085,AL,"Lowndes County, AL",Unemployed_2022,177
1085,AL,"Lowndes County, AL",Unemployment_rate_2022,5.1
1085,AL,"Lowndes County, AL",Civilian_labor_force_2023,3501
1085,AL,"Lowndes County, AL",Employed_2023,3341
1085,AL,"Lowndes County, AL",Unemployed_2023,160
1085,AL,"Lowndes County, AL",Unemployment_rate_2023,4.6
1085,AL,"Lowndes County, AL",Median_Household_Income_2022,42268
1085,AL,"Lowndes County, AL",Med_HH_Income_Percent_of_State_Total_2022,70.8
1087,AL,"Macon County, AL",Rural_Urban_Continuum_Code_2023,3
1087,AL,"Macon County, AL",Urban_Influence_Code_2013,6
1087,AL,"Macon County, AL",Metro_2023,1
1087,AL,"Macon County, AL",Civilian_labor_force_2000,9139
1087,AL,"Macon County, AL",Employed_2000,8606
1087,AL,"Macon County, AL",Unemployed_2000,533
1087,AL,"Macon County, AL",Unemployment_rate_2000,5.8
1087,AL,"Macon County, AL",Civilian_labor_force_2001,8959
1087,AL,"Macon County, AL",Employed_2001,8433
1087,AL,"Macon County, AL",Unemployed_2001,526
1087,AL,"Macon County, AL",Unemployment_rate_2001,5.9
1087,AL,"Macon County, AL",Civilian_labor_force_2002,8789
1087,AL,"Macon County, AL",Employed_2002,8220
1087,AL,"Macon County, AL",Unemployed_2002,569
1087,AL,"Macon County, AL",Unemployment_rate_2002,6.5
1087,AL,"Macon County, AL",Civilian_labor_force_2003,8554
1087,AL,"Macon County, AL",Employed_2003,7959
1087,AL,"Macon County, AL",Unemployed_2003,595
1087,AL,"Macon County, AL",Unemployment_rate_2003,7
1087,AL,"Macon County, AL",Civilian_labor_force_2004,8622
1087,AL,"Macon County, AL",Employed_2004,8031
1087,AL,"Macon County, AL",Unemployed_2004,591
1087,AL,"Macon County, AL",Unemployment_rate_2004,6.9
1087,AL,"Macon County, AL",Civilian_labor_force_2005,8680
1087,AL,"Macon County, AL",Employed_2005,8173
1087,AL,"Macon County, AL",Unemployed_2005,507
1087,AL,"Macon County, AL",Unemployment_rate_2005,5.8
1087,AL,"Macon County, AL",Civilian_labor_force_2006,8843
1087,AL,"Macon County, AL",Employed_2006,8380
1087,AL,"Macon County, AL",Unemployed_2006,463
1087,AL,"Macon County, AL",Unemployment_rate_2006,5.2
1087,AL,"Macon County, AL",Civilian_labor_force_2007,8888
1087,AL,"Macon County, AL",Employed_2007,8397
1087,AL,"Macon County, AL",Unemployed_2007,491
1087,AL,"Macon County, AL",Unemployment_rate_2007,5.5
1087,AL,"Macon County, AL",Civilian_labor_force_2008,9112
1087,AL,"Macon County, AL",Employed_2008,8410
1087,AL,"Macon County, AL",Unemployed_2008,702
1087,AL,"Macon County, AL",Unemployment_rate_2008,7.7
1087,AL,"Macon County, AL",Civilian_labor_force_2009,9308
1087,AL,"Macon County, AL",Employed_2009,8263
1087,AL,"Macon County, AL",Unemployed_2009,1045
1087,AL,"Macon County, AL",Unemployment_rate_2009,11.2
1087,AL,"Macon County, AL",Civilian_labor_force_2010,8928
1087,AL,"Macon County, AL",Employed_2010,7635
1087,AL,"Macon County, AL",Unemployed_2010,1293
1087,AL,"Macon County, AL",Unemployment_rate_2010,14.5
1087,AL,"Macon County, AL",Civilian_labor_force_2011,8502
1087,AL,"Macon County, AL",Employed_2011,7321
1087,AL,"Macon County, AL",Unemployed_2011,1181
1087,AL,"Macon County, AL",Unemployment_rate_2011,13.9
1087,AL,"Macon County, AL",Civilian_labor_force_2012,8299
1087,AL,"Macon County, AL",Employed_2012,7388
1087,AL,"Macon County, AL",Unemployed_2012,911
1087,AL,"Macon County, AL",Unemployment_rate_2012,11
1087,AL,"Macon County, AL",Civilian_labor_force_2013,8410
1087,AL,"Macon County, AL",Employed_2013,7587
1087,AL,"Macon County, AL",Unemployed_2013,823
1087,AL,"Macon County, AL",Unemployment_rate_2013,9.8
1087,AL,"Macon County, AL",Civilian_labor_force_2014,8250
1087,AL,"Macon County, AL",Employed_2014,7502
1087,AL,"Macon County, AL",Unemployed_2014,748
1087,AL,"Macon County, AL",Unemployment_rate_2014,9.1
1087,AL,"Macon County, AL",Civilian_labor_force_2015,7951
1087,AL,"Macon County, AL",Employed_2015,7307
1087,AL,"Macon County, AL",Unemployed_2015,644
1087,AL,"Macon County, AL",Unemployment_rate_2015,8.1
1087,AL,"Macon County, AL",Civilian_labor_force_2016,7803
1087,AL,"Macon County, AL",Employed_2016,7208
1087,AL,"Macon County, AL",Unemployed_2016,595
1087,AL,"Macon County, AL",Unemployment_rate_2016,7.6
1087,AL,"Macon County, AL",Civilian_labor_force_2017,7979
1087,AL,"Macon County, AL",Employed_2017,7508
1087,AL,"Macon County, AL",Unemployed_2017,471
1087,AL,"Macon County, AL",Unemployment_rate_2017,5.9
1087,AL,"Macon County, AL",Civilian_labor_force_2018,7946
1087,AL,"Macon County, AL",Employed_2018,7517
1087,AL,"Macon County, AL",Unemployed_2018,429
1087,AL,"Macon County, AL",Unemployment_rate_2018,5.4
1087,AL,"Macon County, AL",Civilian_labor_force_2019,7982
1087,AL,"Macon County, AL",Employed_2019,7625
1087,AL,"Macon County, AL",Unemployed_2019,357
1087,AL,"Macon County, AL",Unemployment_rate_2019,4.5
1087,AL,"Macon County, AL",Civilian_labor_force_2020,8162
1087,AL,"Macon County, AL",Employed_2020,7318
1087,AL,"Macon County, AL",Unemployed_2020,844
1087,AL,"Macon County, AL",Unemployment_rate_2020,10.3
1087,AL,"Macon County, AL",Civilian_labor_force_2021,7902
1087,AL,"Macon County, AL",Employed_2021,7446
1087,AL,"Macon County, AL",Unemployed_2021,456
1087,AL,"Macon County, AL",Unemployment_rate_2021,5.8
1087,AL,"Macon County, AL",Civilian_labor_force_2022,7824
1087,AL,"Macon County, AL",Employed_2022,7533
1087,AL,"Macon County, AL",Unemployed_2022,291
1087,AL,"Macon County, AL",Unemployment_rate_2022,3.7
1087,AL,"Macon County, AL",Civilian_labor_force_2023,7995
1087,AL,"Macon County, AL",Employed_2023,7740
1087,AL,"Macon County, AL",Unemployed_2023,255
1087,AL,"Macon County, AL",Unemployment_rate_2023,3.2
1087,AL,"Macon County, AL",Median_Household_Income_2022,36601
1087,AL,"Macon County, AL",Med_HH_Income_Percent_of_State_Total_2022,61.3
1091,AL,"Marengo County, AL",Rural_Urban_Continuum_Code_2023,6
1091,AL,"Marengo County, AL",Urban_Influence_Code_2013,11
1091,AL,"Marengo County, AL",Metro_2023,0
1091,AL,"Marengo County, AL",Civilian_labor_force_2000,9072
1091,AL,"Marengo County, AL",Employed_2000,8594
1091,AL,"Marengo County, AL",Unemployed_2000,478
1091,AL,"Marengo County, AL",Unemployment_rate_2000,5.3
1091,AL,"Marengo County, AL",Civilian_labor_force_2001,8948
1091,AL,"Marengo County, AL",Employed_2001,8409
1091,AL,"Marengo County, AL",Unemployed_2001,539
1091,AL,"Marengo County, AL",Unemployment_rate_2001,6
1091,AL,"Marengo County, AL",Civilian_labor_force_2002,9003
1091,AL,"Marengo County, AL",Employed_2002,8429
1091,AL,"Marengo County, AL",Unemployed_2002,574
1091,AL,"Marengo County, AL",Unemployment_rate_2002,6.4
1091,AL,"Marengo County, AL",Civilian_labor_force_2003,9034
1091,AL,"Marengo County, AL",Employed_2003,8468
1091,AL,"Marengo County, AL",Unemployed_2003,566
1091,AL,"Marengo County, AL",Unemployment_rate_2003,6.3
1091,AL,"Marengo County, AL",Civilian_labor_force_2004,8855
1091,AL,"Marengo County, AL",Employed_2004,8320
1091,AL,"Marengo County, AL",Unemployed_2004,535
1091,AL,"Marengo County, AL",Unemployment_rate_2004,6
1091,AL,"Marengo County, AL",Civilian_labor_force_2005,8580
1091,AL,"Marengo County, AL",Employed_2005,8092
1091,AL,"Marengo County, AL",Unemployed_2005,488
1091,AL,"Marengo County, AL",Unemployment_rate_2005,5.7
1091,AL,"Marengo County, AL",Civilian_labor_force_2006,8600
1091,AL,"Marengo County, AL",Employed_2006,8204
1091,AL,"Marengo County, AL",Unemployed_2006,396
1091,AL,"Marengo County, AL",Unemployment_rate_2006,4.6
1091,AL,"Marengo County, AL",Civilian_labor_force_2007,8170
1091,AL,"Marengo County, AL",Employed_2007,7728
1091,AL,"Marengo County, AL",Unemployed_2007,442
1091,AL,"Marengo County, AL",Unemployment_rate_2007,5.4
1091,AL,"Marengo County, AL",Civilian_labor_force_2008,7985
1091,AL,"Marengo County, AL",Employed_2008,7374
1091,AL,"Marengo County, AL",Unemployed_2008,611
1091,AL,"Marengo County, AL",Unemployment_rate_2008,7.7
1091,AL,"Marengo County, AL",Civilian_labor_force_2009,8052
1091,AL,"Marengo County, AL",Employed_2009,7000
1091,AL,"Marengo County, AL",Unemployed_2009,1052
1091,AL,"Marengo County, AL",Unemployment_rate_2009,13.1
1091,AL,"Marengo County, AL",Civilian_labor_force_2010,8130
1091,AL,"Marengo County, AL",Employed_2010,7036
1091,AL,"Marengo County, AL",Unemployed_2010,1094
1091,AL,"Marengo County, AL",Unemployment_rate_2010,13.5
1091,AL,"Marengo County, AL",Civilian_labor_force_2011,7867
1091,AL,"Marengo County, AL",Employed_2011,6888
1091,AL,"Marengo County, AL",Unemployed_2011,979
1091,AL,"Marengo County, AL",Unemployment_rate_2011,12.4
1091,AL,"Marengo County, AL",Civilian_labor_force_2012,7661
1091,AL,"Marengo County, AL",Employed_2012,6865
1091,AL,"Marengo County, AL",Unemployed_2012,796
1091,AL,"Marengo County, AL",Unemployment_rate_2012,10.4
1091,AL,"Marengo County, AL",Civilian_labor_force_2013,7628
1091,AL,"Marengo County, AL",Employed_2013,6940
1091,AL,"Marengo County, AL",Unemployed_2013,688
1091,AL,"Marengo County, AL",Unemployment_rate_2013,9
1091,AL,"Marengo County, AL",Civilian_labor_force_2014,7636
1091,AL,"Marengo County, AL",Employed_2014,7031
1091,AL,"Marengo County, AL",Unemployed_2014,605
1091,AL,"Marengo County, AL",Unemployment_rate_2014,7.9
1091,AL,"Marengo County, AL",Civilian_labor_force_2015,7387
1091,AL,"Marengo County, AL",Employed_2015,6820
1091,AL,"Marengo County, AL",Unemployed_2015,567
1091,AL,"Marengo County, AL",Unemployment_rate_2015,7.7
1091,AL,"Marengo County, AL",Civilian_labor_force_2016,7608
1091,AL,"Marengo County, AL",Employed_2016,7063
1091,AL,"Marengo County, AL",Unemployed_2016,545
1091,AL,"Marengo County, AL",Unemployment_rate_2016,7.2
1091,AL,"Marengo County, AL",Civilian_labor_force_2017,7785
1091,AL,"Marengo County, AL",Employed_2017,7338
1091,AL,"Marengo County, AL",Unemployed_2017,447
1091,AL,"Marengo County, AL",Unemployment_rate_2017,5.7
1091,AL,"Marengo County, AL",Civilian_labor_force_2018,7690
1091,AL,"Marengo County, AL",Employed_2018,7310
1091,AL,"Marengo County, AL",Unemployed_2018,380
1091,AL,"Marengo County, AL",Unemployment_rate_2018,4.9
1091,AL,"Marengo County, AL",Civilian_labor_force_2019,7802
1091,AL,"Marengo County, AL",Employed_2019,7512
1091,AL,"Marengo County, AL",Unemployed_2019,290
1091,AL,"Marengo County, AL",Unemployment_rate_2019,3.7
1091,AL,"Marengo County, AL",Civilian_labor_force_2020,7845
1091,AL,"Marengo County, AL",Employed_2020,7310
1091,AL,"Marengo County, AL",Unemployed_2020,535
1091,AL,"Marengo County, AL",Unemployment_rate_2020,6.8
1091,AL,"Marengo County, AL",Civilian_labor_force_2021,7610
1091,AL,"Marengo County, AL",Employed_2021,7292
1091,AL,"Marengo County, AL",Unemployed_2021,318
1091,AL,"Marengo County, AL",Unemployment_rate_2021,4.2
1091,AL,"Marengo County, AL",Civilian_labor_force_2022,7626
1091,AL,"Marengo County, AL",Employed_2022,7374
1091,AL,"Marengo County, AL",Unemployed_2022,252
1091,AL,"Marengo County, AL",Unemployment_rate_2022,3.3
1091,AL,"Marengo County, AL",Civilian_labor_force_2023,7585
1091,AL,"Marengo County, AL",Employed_2023,7332
1091,AL,"Marengo County, AL",Unemployed_2023,253
1091,AL,"Marengo County, AL",Unemployment_rate_2023,3.3
1091,AL,"Marengo County, AL",Median_Household_Income_2022,45587
1091,AL,"Marengo County, AL",Med_HH_Income_Percent_of_State_Total_2022,76.4
1097,AL,"Mobile County, AL",Rural_Urban_Continuum_Code_2023,2
1097,AL,"Mobile County, AL",Urban_Influence_Code_2013,2
1097,AL,"Mobile County, AL",Metro_2023,1
1097,AL,"Mobile County, AL",Civilian_labor_force_2000,186171
1097,AL,"Mobile County, AL",Employed_2000,176895
1097,AL,"Mobile County, AL",Unemployed_2000,9276
